"Start date","Start station number","End station number","Bike model","Total duration (m)","New Start date","Start time","start_coordinates","end_coordinates"
"2025-01-31 22:53",10630,200017,"CLASSIC",5,"20250523","2253","51.51689296,-0.158249929","51.511654,-0.179668"
"2025-01-31 22:53",1085,300092,"CLASSIC",29,"20250523","2253","51.51457763,-0.158264483","51.53727795,-0.079201849"
"2025-01-31 22:53",966,960,"CLASSIC",6,"20250523","2253","51.49443626,-0.092921165","51.50462759,-0.091773776"
"2025-01-31 22:53",1002,972,"CLASSIC",35,"20250523","2253","51.49705603,-0.168917077","51.52554222,-0.138231303"
"2025-01-31 22:53",200210,200059,"CLASSIC",18,"20250523","2253","51.47768469,-0.170329317","51.48810829,-0.22660621"
"2025-01-31 22:53",1085,200152,"CLASSIC",28,"20250523","2253","51.51457763,-0.158264483","51.53558,-0.08249"
"2025-01-31 22:54",1180,300091,"CLASSIC",11,"20250523","2254","51.490959,-0.1532331","51.48176572,-0.185273723"
"2025-01-31 22:52",3502,200025,"CLASSIC",9,"20250523","2252","51.526293,-0.073955","51.54119,-0.058826101"
"2025-01-31 22:52",200246,300081,"CLASSIC",13,"20250523","2252","51.53356,-0.09315","51.53932857,-0.074284675"
"2025-01-31 22:52",300052,200215,"CLASSIC",7,"20250523","2252","51.475089,-0.201968","51.48606206,-0.214428378"
"2025-01-31 22:53",2701,300048,"CLASSIC",28,"20250523","2253","51.528187,-0.075375","51.51542791,-0.02356501"
"2025-01-31 22:53",1073,200194,"CLASSIC",8,"20250523","2253","51.48478899,-0.110683213","51.47073264,-0.126994068"
"2025-01-31 22:51",3436,1107,"CLASSIC",7,"20250523","2251","51.50136494,-0.191462381","51.49418566,-0.18267094"
"2025-01-31 22:51",200163,200003,"CLASSIC",22,"20250523","2251","51.5034,-0.0202423000000067","51.52388,-0.065076"
"2025-01-31 22:52",1083,997,"CLASSIC",2,"20250523","2252","51.52127071,-0.0755789","51.521668,-0.079608554"
"2025-01-31 22:50",200241,200014,"PBSC_EBIKE",4,"20250523","2250","51.53341,-0.049591815","51.535179,-0.03338"
"2025-01-31 22:50",200197,200215,"CLASSIC",3,"20250523","2250","51.49021762,-0.215087092","51.48606206,-0.214428378"
"2025-01-31 22:50",22174,200241,"CLASSIC",7,"20250523","2250","51.525645,-0.069543","51.53341,-0.049591815"
"2025-01-31 22:50",200121,200016,"PBSC_EBIKE",27,"20250523","2250","51.53908372,-0.070329419","51.542138,-0.145393"
"2025-01-31 22:50",10630,200017,"CLASSIC",9,"20250523","2250","51.51689296,-0.158249929","51.511654,-0.179668"
"2025-01-31 22:51",10630,200017,"CLASSIC",8,"20250523","2251","51.51689296,-0.158249929","51.511654,-0.179668"
"2025-01-31 22:49",3465,1165,"CLASSIC",13,"20250523","2249","51.49395092,-0.147624377","51.482362,-0.13612398"
"2025-01-31 22:49",1170,1160,"CLASSIC",8,"20250523","2249","51.49481649,-0.13045856","51.50810309,-0.12602103"
"2025-01-31 22:49",1045,2696,"CLASSIC",19,"20250523","2249","51.51340693,-0.076793375","51.50402794,-0.11386436"
"2025-01-31 22:49",1118,1078,"CLASSIC",5,"20250523","2249","51.49217002,-0.101536865","51.49488108,-0.117974901"
"2025-01-31 22:49",1158,2637,"CLASSIC",24,"20250523","2249","51.50908747,-0.129697889","51.49785559,-0.081608045"
"2025-01-31 22:49",200068,1142,"CLASSIC",13,"20250523","2249","51.509943,-0.117619","51.5034938,-0.07962099"
"2025-01-31 22:49",3494,1175,"PBSC_EBIKE",11,"20250523","2249","51.51918144,-0.140485596","51.52505151,-0.166304359"
"2025-01-31 22:50",1207,974,"CLASSIC",8,"20250523","2250","51.51196803,-0.120718759","51.52334672,-0.120202614"
"2025-01-31 22:50",1207,974,"CLASSIC",8,"20250523","2250","51.51196803,-0.120718759","51.52334672,-0.120202614"
"2025-01-31 22:48",200029,200097,"CLASSIC",4,"20250523","2248","51.4768851,-0.215895601","51.48814438,-0.222456468"
"2025-01-31 22:48",2696,300005,"PBSC_EBIKE",25,"20250523","2248","51.50402794,-0.11386436","51.47729232,-0.16478637"
"2025-01-31 22:48",200206,1123,"CLASSIC",6,"20250523","2248","51.502698,-0.1167474","51.51760685,-0.121328408"
"2025-01-31 22:48",200162,22178,"CLASSIC",15,"20250523","2248","51.5142228,-0.055656","51.513757,-0.020467"
"2025-01-31 22:48",1007,1222,"CLASSIC",15,"20250523","2248","51.51477076,-0.12221963","51.528246,-0.10102611"
"2025-01-31 22:48",200071,200155,"CLASSIC",16,"20250523","2248","51.52959,-0.0801","51.541515,-0.038557746"
"2025-01-31 22:48",2682,3435,"CLASSIC",10,"20250523","2248","51.51431171,-0.200838199","51.49646288,-0.183289032"
"2025-01-31 22:48",300239,996,"CLASSIC",14,"20250523","2248","51.492807,-0.091938","51.50069491,-0.094524319"
"2025-01-31 22:49",1143,3477,"PBSC_EBIKE",8,"20250523","2249","51.50315739,-0.191496313","51.5147461,-0.1651640000000043"
"2025-01-31 22:47",1052,200159,"PBSC_EBIKE",18,"20250523","2247","51.51563144,-0.132328837","51.531864,-0.066035"
"2025-01-31 22:47",3436,200116,"CLASSIC",7,"20250523","2247","51.50136494,-0.191462381","51.48959104,-0.209378594"
"2025-01-31 22:47",1154,1075,"CLASSIC",18,"20250523","2247","51.49571828,-0.110889274","51.50311799,-0.153520935"
"2025-01-31 22:47",2696,3495,"CLASSIC",12,"20250523","2247","51.50402794,-0.11386436","51.51734403,-0.138072691"
"2025-01-31 22:47",985,300237,"CLASSIC",21,"20250523","2247","51.51882555,-0.108028472","51.5067252868,-0.0988072461627"
"2025-01-31 22:47",1017,966,"CLASSIC",3,"20250523","2247","51.49738251,-0.089446947","51.49443626,-0.092921165"
"2025-01-31 22:47",200224,200215,"CLASSIC",6,"20250523","2247","51.491093,-0.216493","51.48606206,-0.214428378"
"2025-01-31 22:47",972,200246,"CLASSIC",16,"20250523","2247","51.52554222,-0.138231303","51.53356,-0.09315"
"2025-01-31 22:47",3487,300071,"CLASSIC",11,"20250523","2247","51.50658458,-0.199004026","51.524309,-0.2012345999999922"
"2025-01-31 22:47",1163,983,"CLASSIC",13,"20250523","2247","51.51251523,-0.133201961","51.5262363,-0.134407652"
"2025-01-31 22:47",1017,966,"CLASSIC",3,"20250523","2247","51.49738251,-0.089446947","51.49443626,-0.092921165"
"2025-01-31 22:47",3477,3423,"PBSC_EBIKE",6,"20250523","2247","51.5147461,-0.1651640000000043","51.529857,-0.18348604"
"2025-01-31 22:47",994,200147,"PBSC_EBIKE",30,"20250523","2247","51.50064702,-0.078600401","51.514115,-0.033828"
"2025-01-31 22:47",990,22170,"CLASSIC",9,"20250523","2247","51.4907579,-0.106323685","51.488852,-0.105593"
"2025-01-31 22:46",978,22169,"CLASSIC",3,"20250523","2246","51.52341837,-0.124121774","51.524564,-0.116279"
"2025-01-31 22:46",1081,300035,"CLASSIC",3,"20250523","2246","51.53450449,-0.106992706","51.53546778,-0.11619105"
"2025-01-31 22:46",200110,1182,"CLASSIC",4,"20250523","2246","51.51616,-0.18697","51.50935342,-0.196422"
"2025-01-31 22:46",1041,300101,"CLASSIC",17,"20250523","2246","51.51552971,-0.190240716","51.496664,-0.223868"
"2025-01-31 22:46",1158,200020,"CLASSIC",23,"20250523","2246","51.50908747,-0.129697889","51.511088,-0.057159"
"2025-01-31 22:46",960,300027,"CLASSIC",20,"20250523","2246","51.50462759,-0.091773776","51.52059714,-0.032566533"
"2025-01-31 22:46",1152,2698,"CLASSIC",11,"20250523","2246","51.51475963,-0.148105415","51.524826,-0.176268"
"2025-01-31 22:46",1163,983,"CLASSIC",14,"20250523","2246","51.51251523,-0.133201961","51.5262363,-0.134407652"
"2025-01-31 22:46",1152,979,"CLASSIC",18,"20250523","2246","51.51475963,-0.148105415","51.53099181,-0.093903825"
"2025-01-31 22:46",1163,983,"CLASSIC",14,"20250523","2246","51.51251523,-0.133201961","51.5262363,-0.134407652"
"2025-01-31 22:46",200197,200215,"CLASSIC",4,"20250523","2246","51.49021762,-0.215087092","51.48606206,-0.214428378"
"2025-01-31 22:46",1163,983,"CLASSIC",14,"20250523","2246","51.51251523,-0.133201961","51.5262363,-0.134407652"
"2025-01-31 22:47",1041,1134,"CLASSIC",9,"20250523","2247","51.51552971,-0.190240716","51.49671237,-0.20528437"
"2025-01-31 22:45",973,200020,"CLASSIC",9,"20250523","2245","51.52364804,-0.074754872","51.511088,-0.057159"
"2025-01-31 22:45",967,979,"CLASSIC",8,"20250523","2245","51.52174785,-0.094475072","51.53099181,-0.093903825"
"2025-01-31 22:45",1064,300024,"PBSC_EBIKE",6,"20250523","2245","51.525615,-0.0885326000000077","51.53658514,-0.075885686"
"2025-01-31 22:45",1171,200020,"CLASSIC",3,"20250523","2245","51.518154,-0.062697","51.511088,-0.057159"
"2025-01-31 22:45",967,979,"CLASSIC",8,"20250523","2245","51.52174785,-0.094475072","51.53099181,-0.093903825"
"2025-01-31 22:46",2696,3434,"PBSC_EBIKE",24,"20250523","2246","51.50402794,-0.11386436","51.48947903,-0.115156562"
"2025-01-31 22:46",300026,1027,"PBSC_EBIKE",7,"20250523","2246","51.5190427,-0.204764421","51.52334476,-0.183846408"
"2025-01-31 22:46",1133,200137,"CLASSIC",10,"20250523","2246","51.50144456,-0.110699309","51.477839,-0.116493"
"2025-01-31 22:44",960,200048,"CLASSIC",33,"20250523","2244","51.50462759,-0.091773776","51.493978,-0.127554"
"2025-01-31 22:44",1160,300005,"PBSC_EBIKE",16,"20250523","2244","51.50810309,-0.12602103","51.47729232,-0.16478637"
"2025-01-31 22:44",1071,1142,"CLASSIC",6,"20250523","2244","51.50950627,-0.075459482","51.5034938,-0.07962099"
"2025-01-31 22:44",200073,200167,"CLASSIC",5,"20250523","2244","51.522561,-0.054883","51.530326,-0.042744"
"2025-01-31 22:45",1161,22174,"CLASSIC",5,"20250523","2245","51.518908,-0.079249","51.525645,-0.069543"
"2025-01-31 22:45",984,22170,"CLASSIC",17,"20250523","2245","51.51707521,-0.086685542","51.488852,-0.105593"
"2025-01-31 22:43",200183,200176,"CLASSIC",7,"20250523","2243","51.4795017,-0.141770709","51.47053858,-0.163041605"
"2025-01-31 22:43",3468,3476,"CLASSIC",15,"20250523","2243","51.52659961,-0.112432615","51.51681444,-0.151926305"
"2025-01-31 22:43",3483,1064,"CLASSIC",11,"20250523","2243","51.51838043,-0.073438925","51.525615,-0.0885326000000077"
"2025-01-31 22:43",3483,1064,"CLASSIC",10,"20250523","2243","51.51838043,-0.073438925","51.525615,-0.0885326000000077"
"2025-01-31 22:43",3427,200248,"CLASSIC",9,"20250523","2243","51.52953709,-0.083353323","51.53213,-0.08299"
"2025-01-31 22:43",3483,1064,"CLASSIC",11,"20250523","2243","51.51838043,-0.073438925","51.525615,-0.0885326000000077"
"2025-01-31 22:43",3431,3477,"CLASSIC",9,"20250523","2243","51.5099923,-0.143495266","51.5147461,-0.1651640000000043"
"2025-01-31 22:43",300008,300001,"CLASSIC",8,"20250523","2243","51.48438657,-0.20481514","51.473611,-0.191803"
"2025-01-31 22:43",1161,1189,"PBSC_EBIKE",12,"20250523","2243","51.518908,-0.079249","51.49907558,-0.085666316"
"2025-01-31 22:42",1000,965,"CLASSIC",7,"20250523","2242","51.48591714,-0.124469948","51.49211134,-0.138364847"
"2025-01-31 22:42",300037,200029,"PBSC_EBIKE",9,"20250523","2242","51.49422354,-0.236769936","51.4768851,-0.215895601"
"2025-01-31 22:42",200186,200120,"CLASSIC",2,"20250523","2242","51.46193072,-0.180791784","51.46489445,-0.17302926"
"2025-01-31 22:42",1229,200178,"CLASSIC",17,"20250523","2242","51.516226,-0.124826","51.49886563,-0.137424571"
"2025-01-31 22:42",3489,1178,"PBSC_EBIKE",12,"20250523","2242","51.5136846,-0.135580879","51.515607,-0.183118788"
"2025-01-31 22:42",1163,200159,"PBSC_EBIKE",20,"20250523","2242","51.51251523,-0.133201961","51.531864,-0.066035"
"2025-01-31 22:42",1062,2667,"CLASSIC",11,"20250523","2242","51.51423368,-0.073537654","51.500845,-0.074704305"
"2025-01-31 22:42",3436,200214,"CLASSIC",7,"20250523","2242","51.50136494,-0.191462381","51.50403821,-0.217400093"
"2025-01-31 22:42",3483,1064,"CLASSIC",11,"20250523","2242","51.51838043,-0.073438925","51.525615,-0.0885326000000077"
"2025-01-31 22:43",300052,300043,"CLASSIC",2,"20250523","2243","51.475089,-0.201968","51.47893931,-0.208485293"
"2025-01-31 22:41",200086,300236,"CLASSIC",8,"20250523","2241","51.51244,-0.19096","51.5212,-0.208888173"
"2025-01-31 22:41",1064,200165,"CLASSIC",6,"20250523","2241","51.525615,-0.0885326000000077","51.528222,-0.069743"
"2025-01-31 22:41",1107,300008,"CLASSIC",8,"20250523","2241","51.49418566,-0.18267094","51.48438657,-0.20481514"
"2025-01-31 22:41",300083,22174,"CLASSIC",15,"20250523","2241","51.50630441,-0.087262995","51.525645,-0.069543"
"2025-01-31 22:41",200035,200172,"CLASSIC",2,"20250523","2241","51.510101,-0.211358","51.50748124,-0.205535908"
"2025-01-31 22:41",300086,300001,"PBSC_EBIKE",2,"20250523","2241","51.47993289,-0.19411695","51.473611,-0.191803"
"2025-01-31 22:41",1100,200072,"PBSC_EBIKE",10,"20250523","2241","51.512582,-0.1150572999999894","51.514449,-0.077178979"
"2025-01-31 22:41",200250,300049,"CLASSIC",3,"20250523","2241","51.520893,-0.051394","51.51563007,-0.049067243"
"2025-01-31 22:41",200105,200026,"CLASSIC",1,"20250523","2241","51.541603,-0.138853","51.539099,-0.141728"
"2025-01-31 22:41",200172,1214,"CLASSIC",7,"20250523","2241","51.50748124,-0.205535908","51.49815779,-0.209494128"
"2025-01-31 22:42",200042,200174,"CLASSIC",15,"20250523","2242","51.528936,-0.055894","51.530535,-0.025492"
"2025-01-31 22:40",3450,2686,"CLASSIC",12,"20250523","2240","51.52025302,-0.141327271","51.536264,-0.133952"
"2025-01-31 22:40",200198,3461,"CLASSIC",22,"20250523","2240","51.520331,-0.163667","51.4931848,-0.167894973"
"2025-01-31 22:40",300236,200136,"PBSC_EBIKE",6,"20250523","2240","51.5212,-0.208888173","51.514767,-0.225787"
"2025-01-31 22:40",200105,1145,"CLASSIC",14,"20250523","2240","51.541603,-0.138853","51.51615,-0.1284176999999999"
"2025-01-31 22:40",3504,300015,"PBSC_EBIKE",16,"20250523","2240","51.51352755,-0.130110822","51.47250956,-0.122831913"
"2025-01-31 22:40",300234,200230,"CLASSIC",14,"20250523","2240","51.541793,-0.00481","51.525501,-0.032267204"
"2025-01-31 22:41",1071,2667,"CLASSIC",9,"20250523","2241","51.50950627,-0.075459482","51.500845,-0.074704305"
"2025-01-31 22:41",1229,3448,"PBSC_EBIKE",11,"20250523","2241","51.516226,-0.124826","51.50069361,-0.102091246"
"2025-01-31 22:39",1163,300235,"PBSC_EBIKE",16,"20250523","2239","51.51251523,-0.133201961","51.541596,-0.12544145"
"2025-01-31 22:39",200064,300011,"CLASSIC",3,"20250523","2239","51.535678,-0.062546","51.53642464,-0.054162264"
"2025-01-31 22:39",978,1090,"CLASSIC",12,"20250523","2239","51.52341837,-0.124121774","51.52443845,-0.138019439"
"2025-01-31 22:39",2690,300031,"CLASSIC",4,"20250523","2239","51.530344,-0.100168","51.53638435,-0.102757578"
"2025-01-31 22:40",200029,200097,"CLASSIC",4,"20250523","2240","51.4768851,-0.215895601","51.48814438,-0.222456468"
"2025-01-31 22:38",1209,300061,"CLASSIC",3,"20250523","2238","51.50082346,-0.089740764","51.495598,-0.078893"
"2025-01-31 22:38",300212,300241,"CLASSIC",3,"20250523","2238","51.5301998755,-0.122299440803","51.5372406,-0.1248074000000087"
"2025-01-31 22:38",22176,1045,"CLASSIC",9,"20250523","2238","51.506946,-0.058681","51.51340693,-0.076793375"
"2025-01-31 22:38",22171,200250,"CLASSIC",21,"20250523","2238","51.51824,-0.11655","51.520893,-0.051394"
"2025-01-31 22:39",3506,3467,"CLASSIC",23,"20250523","2239","51.50686435,-0.150666888","51.5097860151,-0.0681619805156"
"2025-01-31 22:39",200169,1170,"CLASSIC",14,"20250523","2239","51.46718562,-0.152248582","51.49481649,-0.13045856"
"2025-01-31 22:37",22172,1171,"CLASSIC",18,"20250523","2237","51.528828,-0.013258","51.518154,-0.062697"
"2025-01-31 22:37",1201,200132,"PBSC_EBIKE",9,"20250523","2237","51.51444134,-0.087587447","51.49605,-0.104193"
"2025-01-31 22:37",960,1189,"CLASSIC",5,"20250523","2237","51.50462759,-0.091773776","51.49907558,-0.085666316"
"2025-01-31 22:37",1104,200070,"CLASSIC",19,"20250523","2237","51.53166681,-0.109914711","51.539957,-0.145246"
"2025-01-31 22:37",200026,1161,"CLASSIC",22,"20250523","2237","51.539099,-0.141728","51.518908,-0.079249"
"2025-01-31 22:37",973,1102,"CLASSIC",10,"20250523","2237","51.52364804,-0.074754872","51.51236389,-0.06954201"
"2025-01-31 22:37",200029,200097,"CLASSIC",6,"20250523","2237","51.4768851,-0.215895601","51.48814438,-0.222456468"
"2025-01-31 22:37",300234,200123,"CLASSIC",17,"20250523","2237","51.541793,-0.00481","51.516196,-0.029138"
"2025-01-31 22:38",200097,200116,"CLASSIC",3,"20250523","2238","51.48814438,-0.222456468","51.48959104,-0.209378594"
"2025-01-31 22:36",200251,300039,"CLASSIC",5,"20250523","2236","51.527058,-0.025296","51.53603947,-0.026262677"
"2025-01-31 22:36",972,1005,"CLASSIC",2,"20250523","2236","51.52554222,-0.138231303","51.53300545,-0.136792671"
"2025-01-31 22:36",2637,3467,"CLASSIC",11,"20250523","2236","51.49785559,-0.081608045","51.5097860151,-0.0681619805156"
"2025-01-31 22:36",1092,960,"CLASSIC",19,"20250523","2236","51.51906932,-0.088285377","51.50462759,-0.091773776"
"2025-01-31 22:35",300033,300042,"PBSC_EBIKE",1,"20250523","2235","51.46071722,-0.216526155","51.45971528,-0.212145939"
"2025-01-31 22:35",1095,300239,"CLASSIC",11,"20250523","2235","51.49874469,-0.103132904","51.492807,-0.091938"
"2025-01-31 22:35",3452,2694,"CLASSIC",32,"20250523","2235","51.50963938,-0.131510949","51.461388,-0.13922146"
"2025-01-31 22:36",300081,200014,"CLASSIC",13,"20250523","2236","51.53932857,-0.074284675","51.535179,-0.03338"
"2025-01-31 22:34",1103,300054,"PBSC_EBIKE",17,"20250523","2234","51.49096258,-0.139625122","51.47569809,-0.20587627"
"2025-01-31 22:34",200120,200126,"CLASSIC",5,"20250523","2234","51.46489445,-0.17302926","51.46348914,-0.182126248"
"2025-01-31 22:34",300246,1213,"CLASSIC",11,"20250523","2234","51.50621,-0.114842","51.50227992,-0.074189225"
"2025-01-31 22:34",200197,200215,"CLASSIC",3,"20250523","2234","51.49021762,-0.215087092","51.48606206,-0.214428378"
"2025-01-31 22:34",985,1082,"CLASSIC",16,"20250523","2234","51.51882555,-0.108028472","51.49889832,-0.100440521"
"2025-01-31 22:34",200197,200215,"CLASSIC",2,"20250523","2234","51.49021762,-0.215087092","51.48606206,-0.214428378"
"2025-01-31 22:34",1151,22177,"PBSC_EBIKE",16,"20250523","2234","51.50654321,-0.123179697","51.513074,-0.064094"
"2025-01-31 22:34",966,300252,"CLASSIC",13,"20250523","2234","51.49443626,-0.092921165","51.498439,-0.049150215"
"2025-01-31 22:34",300214,2696,"CLASSIC",6,"20250523","2234","51.505461,-0.10454093","51.50402794,-0.11386436"
"2025-01-31 22:35",966,1200,"CLASSIC",5,"20250523","2235","51.49443626,-0.092921165","51.49652013,-0.101384068"
"2025-01-31 22:33",1016,200017,"PBSC_EBIKE",7,"20250523","2233","51.513735,-0.193487","51.511654,-0.179668"
"2025-01-31 22:33",200084,960,"CLASSIC",31,"20250523","2233","51.48692917,-0.102996299","51.50462759,-0.091773776"
"2025-01-31 22:33",1068,200174,"PBSC_EBIKE",12,"20250523","2233","51.52111369,-0.078869751","51.530535,-0.025492"
"2025-01-31 22:33",22172,1171,"CLASSIC",22,"20250523","2233","51.528828,-0.013258","51.518154,-0.062697"
"2025-01-31 22:33",200002,200250,"PBSC_EBIKE",4,"20250523","2233","51.515975,-0.053177","51.520893,-0.051394"
"2025-01-31 22:33",300246,200049,"CLASSIC",19,"20250523","2233","51.50621,-0.114842","51.505697,-0.070542"
"2025-01-31 22:33",300246,200049,"CLASSIC",19,"20250523","2233","51.50621,-0.114842","51.505697,-0.070542"
"2025-01-31 22:33",200215,2694,"PBSC_EBIKE",20,"20250523","2233","51.48606206,-0.214428378","51.461388,-0.13922146"
"2025-01-31 22:33",200064,200041,"CLASSIC",14,"20250523","2233","51.535678,-0.062546","51.528224,-0.037471"
"2025-01-31 22:33",200032,300249,"PBSC_EBIKE",33,"20250523","2233","51.483145,-0.113134","51.501513,-0.12382322"
"2025-01-31 22:33",300246,200049,"CLASSIC",19,"20250523","2233","51.50621,-0.114842","51.505697,-0.070542"
"2025-01-31 22:33",300074,22171,"CLASSIC",3,"20250523","2233","51.51612862,-0.120909408","51.51824,-0.11655"
"2025-01-31 22:34",1016,200017,"CLASSIC",7,"20250523","2234","51.513735,-0.193487","51.511654,-0.179668"
"2025-01-31 22:32",976,200122,"PBSC_EBIKE",7,"20250523","2232","51.52559505,-0.144083893","51.54100708,-0.14326094"
"2025-01-31 22:32",300015,200211,"CLASSIC",4,"20250523","2232","51.47250956,-0.122831913","51.472993,-0.133972"
"2025-01-31 22:32",1228,3494,"PBSC_EBIKE",10,"20250523","2232","51.51070161,-0.121723604","51.51918144,-0.140485596"
"2025-01-31 22:32",1090,300071,"CLASSIC",22,"20250523","2232","51.52443845,-0.138019439","51.524309,-0.2012345999999922"
"2025-01-31 22:32",2587,1043,"CLASSIC",5,"20250523","2232","51.51615461,-0.082422399","51.51782144,-0.096496865"
"2025-01-31 22:32",200151,200159,"PBSC_EBIKE",3,"20250523","2232","51.531091,-0.075901","51.531864,-0.066035"
"2025-01-31 22:32",1219,963,"CLASSIC",5,"20250523","2232","51.5001394,-0.1139359999999953","51.50581776,-0.100186337"
"2025-01-31 22:33",1027,2693,"CLASSIC",8,"20250523","2233","51.52334476,-0.183846408","51.51809,-0.163609"
"2025-01-31 22:33",200032,300249,"PBSC_EBIKE",34,"20250523","2233","51.483145,-0.113134","51.501513,-0.12382322"
"2025-01-31 22:33",1036,200198,"PBSC_EBIKE",2,"20250523","2233","51.52026,-0.157183945","51.520331,-0.163667"
"2025-01-31 22:31",959,2696,"CLASSIC",3,"20250523","2231","51.50724437,-0.106237501","51.50402794,-0.11386436"
"2025-01-31 22:31",300214,300207,"CLASSIC",20,"20250523","2231","51.505461,-0.10454093","51.464995,-0.13090885"
"2025-01-31 22:31",200008,200198,"CLASSIC",7,"20250523","2231","51.516204,-0.155525","51.520331,-0.163667"
"2025-01-31 22:31",300253,300062,"PBSC_EBIKE",7,"20250523","2231","51.497995,-0.063471392","51.488067,-0.057774596"
"2025-01-31 22:31",200012,200102,"CLASSIC",3,"20250523","2231","51.521889,-0.04667","51.521564,-0.039264"
"2025-01-31 22:31",200238,300056,"PBSC_EBIKE",6,"20250523","2231","51.509303,-0.025996","51.51854104,-0.034903714"
"2025-01-31 22:31",200091,300003,"PBSC_EBIKE",6,"20250523","2231","51.46086446,-0.187427294","51.47625965,-0.193254007"
"2025-01-31 22:30",200060,1107,"CLASSIC",5,"20250523","2230","51.487196,-0.179369","51.49418566,-0.18267094"
"2025-01-31 22:30",1121,300028,"CLASSIC",14,"20250523","2230","51.49586666,-0.191933711","51.48335692,-0.216305546"
"2025-01-31 22:30",1120,300045,"PBSC_EBIKE",35,"20250523","2230","51.51213691,-0.201554966","51.47439218,-0.163347594"
"2025-01-31 22:30",300248,200188,"PBSC_EBIKE",14,"20250523","2230","51.4811219398,-0.149035374873","51.45475251,-0.195197203"
"2025-01-31 22:30",200193,2679,"CLASSIC",8,"20250523","2230","51.50215353,-0.083632928","51.498585,-0.068981764"
"2025-01-31 22:30",1013,1102,"PBSC_EBIKE",20,"20250523","2230","51.53005939,-0.120973687","51.51236389,-0.06954201"
"2025-01-31 22:30",200193,2679,"CLASSIC",8,"20250523","2230","51.50215353,-0.083632928","51.498585,-0.068981764"
"2025-01-31 22:30",1207,3498,"CLASSIC",8,"20250523","2230","51.51196803,-0.120718759","51.49612799,-0.106000855"
"2025-01-31 22:29",968,22166,"CLASSIC",30,"20250523","2229","51.497998,-0.14296064","51.51328,-0.047784"
"2025-01-31 22:29",200096,300248,"CLASSIC",16,"20250523","2229","51.506613,-0.142844","51.4811219398,-0.149035374873"
"2025-01-31 22:29",200106,200191,"CLASSIC",18,"20250523","2229","51.45922541,-0.180884959","51.45787019,-0.174691623"
"2025-01-31 22:29",200096,1150,"PBSC_EBIKE",12,"20250523","2229","51.506613,-0.142844","51.51031,-0.18740235"
"2025-01-31 22:29",200042,200155,"CLASSIC",6,"20250523","2229","51.528936,-0.055894","51.541515,-0.038557746"
"2025-01-31 22:29",300031,200033,"CLASSIC",30,"20250523","2229","51.53638435,-0.102757578","51.515256,-0.058641"
"2025-01-31 22:28",997,3433,"CLASSIC",11,"20250523","2228","51.521668,-0.079608554","51.52486887,-0.099489485"
"2025-01-31 22:28",22169,3500,"CLASSIC",10,"20250523","2228","51.524564,-0.116279","51.52702563,-0.088542771"
"2025-01-31 22:28",200183,300080,"CLASSIC",6,"20250523","2228","51.4795017,-0.141770709","51.4710956,-0.157850096"
"2025-01-31 22:28",1060,1010,"CLASSIC",12,"20250523","2228","51.53219984,-0.105480698","51.52635795,-0.125979294"
"2025-01-31 22:28",22171,200016,"CLASSIC",20,"20250523","2228","51.51824,-0.11655","51.542138,-0.145393"
"2025-01-31 22:28",200183,300080,"CLASSIC",5,"20250523","2228","51.4795017,-0.141770709","51.4710956,-0.157850096"
"2025-01-31 22:28",300020,1116,"CLASSIC",6,"20250523","2228","51.49087074,-0.206029743","51.49536226,-0.185296516"
"2025-01-31 22:28",22180,1170,"CLASSIC",18,"20250523","2228","51.51397065,-0.09294031","51.49481649,-0.13045856"
"2025-01-31 22:28",997,3433,"CLASSIC",10,"20250523","2228","51.521668,-0.079608554","51.52486887,-0.099489485"
"2025-01-31 22:27",10624,1142,"CLASSIC",9,"20250523","2227","51.493146,-0.099828","51.5034938,-0.07962099"
"2025-01-31 22:27",200081,200059,"CLASSIC",15,"20250523","2227","51.4835707,-0.2020387000000028","51.48810829,-0.22660621"
"2025-01-31 22:27",200110,1107,"PBSC_EBIKE",12,"20250523","2227","51.51616,-0.18697","51.49418566,-0.18267094"
"2025-01-31 22:27",200081,200059,"CLASSIC",15,"20250523","2227","51.4835707,-0.2020387000000028","51.48810829,-0.22660621"
"2025-01-31 22:27",300216,200210,"CLASSIC",10,"20250523","2227","51.477966,-0.14785703","51.47768469,-0.170329317"
"2025-01-31 22:28",200216,200039,"CLASSIC",19,"20250523","2228","51.4954,-0.061698585","51.495656,-0.114605"
"2025-01-31 22:26",300074,200131,"CLASSIC",23,"20250523","2226","51.51612862,-0.120909408","51.528692,-0.059091"
"2025-01-31 22:26",200120,200219,"CLASSIC",8,"20250523","2226","51.46489445,-0.17302926","51.46067005,-0.198735357"
"2025-01-31 22:26",200161,300056,"CLASSIC",19,"20250523","2226","51.525941,-0.036017","51.51854104,-0.034903714"
"2025-01-31 22:26",993,1093,"CLASSIC",27,"20250523","2226","51.527326,-0.13605286","51.48894022,-0.111435796"
"2025-01-31 22:26",2691,22179,"CLASSIC",19,"20250523","2226","51.520994,-0.139016","51.499917,-0.174554"
"2025-01-31 22:26",3424,200195,"CLASSIC",12,"20250523","2226","51.51811784,-0.144228881","51.538792,-0.138535"
"2025-01-31 22:26",200041,1077,"PBSC_EBIKE",11,"20250523","2226","51.528224,-0.037471","51.518675,-0.06111"
"2025-01-31 22:26",200068,1213,"CLASSIC",14,"20250523","2226","51.509943,-0.117619","51.50227992,-0.074189225"
